experiment,dataset,state,seed,source,model,selector,val_auc,test_auc,floor,pass
hmda_race,hmda,MD,0,main0_with_baselines,erm,utility_only,0.8645251605978554,0.8647167283445361,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,blind,utility_only,0.8601418540166477,0.8615381128293632,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,reweight,utility_only,0.8521062436311054,0.8534174157416806,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,adv,utility_only,0.8621477139698248,0.8625947662775124,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8461143930070153,0.8456742583628176,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8551750581155182,0.8535467902130909,0.84,True
hmda_race,hmda,MD,0,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8454258261174975,0.8460874875809917,0.84,True
hmda_race,hmda,MD,0,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8502436461099494,0.849915575489737,0.84,True
hmda_race,hmda,MD,0,no_interaction,no_interaction,utility_guard_plus_score_control,0.8560041401760474,0.8550155784940685,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,erm,utility_only,0.8656660960295708,0.8623943473765434,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,blind,utility_only,0.8637633223981604,0.85993307241111,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,reweight,utility_only,0.8582292109017002,0.8537019257255304,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,adv,utility_only,0.8644974607706826,0.8594871928683624,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8593206460606062,0.8551454594962755,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8589546406633826,0.856064092596432,0.84,True
hmda_race,hmda,MD,1,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8427436607344667,0.8349188041588594,0.84,True
hmda_race,hmda,MD,1,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8552276320156826,0.8520031701392567,0.84,True
hmda_race,hmda,MD,1,no_interaction,no_interaction,utility_guard_plus_score_control,0.8533754079868504,0.8478109818525583,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,erm,utility_only,0.8647219016671256,0.8631147828759225,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,blind,utility_only,0.8617367732974096,0.858125147820441,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,reweight,utility_only,0.8557777162942141,0.8531204492825932,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,adv,utility_only,0.8638665615750509,0.8599902755381151,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8542393492780562,0.8517888681120902,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8529420926292797,0.8496895651658493,0.84,True
hmda_race,hmda,MD,2,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.842680783572711,0.8412493702927635,0.84,True
hmda_race,hmda,MD,2,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8522252805916065,0.848909442679732,0.84,True
hmda_race,hmda,MD,2,no_interaction,no_interaction,utility_guard_plus_score_control,0.8558008965671846,0.8531285258929133,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,erm,utility_only,0.8662767729054394,0.8664334355681325,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,blind,utility_only,0.8640569488286325,0.8626781881820929,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,reweight,utility_only,0.8530342436128617,0.8530373178199835,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,adv,utility_only,0.8660975729944358,0.8650650983853587,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,score_only,utility_guard_plus_score_control,0.856607740272804,0.8522090470257383,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.855902045346976,0.8502914585175558,0.84,True
hmda_race,hmda,MD,3,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8500943644910244,0.8471439946463877,0.84,True
hmda_race,hmda,MD,3,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8563008237089964,0.8508099648177184,0.84,True
hmda_race,hmda,MD,3,no_interaction,no_interaction,utility_guard_plus_score_control,0.8575318486457318,0.8532924931647967,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,erm,utility_only,0.8657736729870029,0.8647460885424663,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,blind,utility_only,0.8609303592386248,0.860644699386403,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,reweight,utility_only,0.8436266634727383,0.8431099485274092,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,adv,utility_only,0.8662322590146434,0.8637943845577627,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8515520363954495,0.8516110084198663,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8510946979961173,0.8513042621987428,0.84,True
hmda_race,hmda,MD,4,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8472641238051811,0.848181790278266,0.84,True
hmda_race,hmda,MD,4,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8455623587928497,0.8464415502844391,0.84,True
hmda_race,hmda,MD,4,no_interaction,no_interaction,utility_guard_plus_score_control,0.8536036206867548,0.8527533259846094,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,erm,utility_only,0.8649536135100001,0.8625503333030732,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,blind,utility_only,0.8618220623252969,0.8601852178652856,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,reweight,utility_only,0.8525370017637663,0.8505109908237298,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,adv,utility_only,0.8630500384219945,0.86165411767598,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8538668661285571,0.8542511212860808,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8528990246653309,0.8531513918083793,0.84,True
hmda_race,hmda,MD,5,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8468984199869857,0.8435364799878395,0.84,True
hmda_race,hmda,MD,5,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8518014876951295,0.8509317273859616,0.84,True
hmda_race,hmda,MD,5,no_interaction,no_interaction,utility_guard_plus_score_control,0.852232336714621,0.8521146022674875,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,erm,utility_only,0.8641407423550377,0.8579985104741623,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,blind,utility_only,0.8614416348405773,0.8553577261061116,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,reweight,utility_only,0.8577763837941312,0.8496813956140985,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,adv,utility_only,0.8640617947491802,0.8580491031419153,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8474843839074259,0.8405578209900182,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8563606189809577,0.8493360391991636,0.84,True
hmda_race,hmda,MD,6,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8407832648525854,0.8318741799806622,0.84,True
hmda_race,hmda,MD,6,repair_main05,repair_main05,utility_guard_plus_mechanism,0.854503557294017,0.8476084833870793,0.84,True
hmda_race,hmda,MD,6,no_interaction,no_interaction,utility_guard_plus_score_control,0.8461555399538672,0.8391036152195032,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,erm,utility_only,0.8643781015750556,0.8634201349755868,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,blind,utility_only,0.8610859781483603,0.8586385400183844,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,reweight,utility_only,0.8520115354226133,0.8524009873446998,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,adv,utility_only,0.8620701090103253,0.8623986412706377,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8486830820510771,0.8498340333255907,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8516372758487021,0.8522272193989584,0.84,True
hmda_race,hmda,MD,7,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8436360867845623,0.8440114316100824,0.84,True
hmda_race,hmda,MD,7,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8523113999946261,0.8525737886995628,0.84,True
hmda_race,hmda,MD,7,no_interaction,no_interaction,utility_guard_plus_score_control,0.8461015531766121,0.8473339436951983,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,erm,utility_only,0.8654456128414697,0.8646095157572553,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,blind,utility_only,0.8636984044139404,0.8622186880726892,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,reweight,utility_only,0.8537384430372078,0.8532534019990818,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,adv,utility_only,0.8661836841350163,0.8637249108383812,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8602246395254796,0.8563285760255209,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8577013154034439,0.854436569646114,0.84,True
hmda_race,hmda,MD,8,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8406757581258858,0.84012572466143,0.84,True
hmda_race,hmda,MD,8,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8554222124571208,0.8525021029741326,0.84,True
hmda_race,hmda,MD,8,no_interaction,no_interaction,utility_guard_plus_score_control,0.8578057071905926,0.8554703246492967,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,erm,utility_only,0.8627106339475399,0.8646004400265561,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,blind,utility_only,0.8596116987412902,0.8617637420933854,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,reweight,utility_only,0.8430863577909133,0.8461003994692394,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,adv,utility_only,0.8606097600756231,0.8634928198213958,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8513436452870105,0.8517413657469051,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8498875308523608,0.8499564441603122,0.84,True
hmda_race,hmda,MD,9,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8436517936813426,0.8493116955149509,0.84,True
hmda_race,hmda,MD,9,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8461062999478903,0.8472646233291774,0.84,True
hmda_race,hmda,MD,9,no_interaction,no_interaction,utility_guard_plus_score_control,0.8512964130537417,0.8559544147377041,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,erm,utility_only,0.8703678374508345,0.8683869175485956,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,blind,utility_only,0.8687316786597721,0.8656239002011568,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,reweight,utility_only,0.8620262364717318,0.8577599381989901,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,adv,utility_only,0.8699891670347875,0.8666553658543423,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,score_only,utility_guard_plus_score_control,0.863930399376174,0.860271980434915,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8589480695385016,0.8552874946798714,0.84,True
hmda_race,hmda,VA,0,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.848050198378852,0.8453718827065686,0.84,True
hmda_race,hmda,VA,0,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8648452192476151,0.8615410922072119,0.84,True
hmda_race,hmda,VA,0,no_interaction,no_interaction,utility_guard_plus_score_control,0.8619646562311887,0.8573210975899619,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,erm,utility_only,0.8690673426786357,0.8681286487796356,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,blind,utility_only,0.8673458567354497,0.8666475455466482,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,reweight,utility_only,0.8629763316115404,0.8626664464012871,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,adv,utility_only,0.8680170389887796,0.8668205866725893,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,score_only,utility_guard_plus_score_control,0.864129556807961,0.8630528475097303,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8559585099063323,0.8546508514135438,0.84,True
hmda_race,hmda,VA,1,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8447195761493592,0.8423670150077482,0.84,True
hmda_race,hmda,VA,1,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8585715722211256,0.8581644978491885,0.84,True
hmda_race,hmda,VA,1,no_interaction,no_interaction,utility_guard_plus_score_control,0.8657597088262813,0.8642188127167088,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,erm,utility_only,0.8702490368343778,0.8687755533967765,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,blind,utility_only,0.8684038505522594,0.8679651744925022,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,reweight,utility_only,0.8612093108230319,0.8609659158161547,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,adv,utility_only,0.8686091149835617,0.8673049126924346,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8619008960583306,0.8605117805663537,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8594604629707905,0.8579950202617855,0.84,True
hmda_race,hmda,VA,2,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8498347975766332,0.8486692937262413,0.84,True
hmda_race,hmda,VA,2,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8583258366744233,0.8573262808022545,0.84,True
hmda_race,hmda,VA,2,no_interaction,no_interaction,utility_guard_plus_score_control,0.8640294621519742,0.8631669191845687,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,erm,utility_only,0.8675710344042613,0.8731075656247598,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,blind,utility_only,0.865548572017228,0.872069267613615,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,reweight,utility_only,0.8580643928589189,0.8640832201394089,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,adv,utility_only,0.8671171939083917,0.8728044457317775,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8549985014275118,0.8614005970414742,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8514202917338953,0.85805992125546,0.84,True
hmda_race,hmda,VA,3,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8496390569666563,0.8563347162733168,0.84,True
hmda_race,hmda,VA,3,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8494045582079469,0.8559504909607878,0.84,True
hmda_race,hmda,VA,3,no_interaction,no_interaction,utility_guard_plus_score_control,0.852311209797834,0.8590552030894313,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,erm,utility_only,0.8719949120516444,0.8675371731400338,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,blind,utility_only,0.8703238196743952,0.865573062434902,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,reweight,utility_only,0.8642674050670685,0.8612897929046696,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,adv,utility_only,0.8708698984139696,0.866888347723084,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8616194365006629,0.8574581676070077,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8614693787982872,0.8560233237428658,0.84,True
hmda_race,hmda,VA,4,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8507649885904575,0.8457525598572092,0.84,True
hmda_race,hmda,VA,4,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8581634738577688,0.8526363219558581,0.84,True
hmda_race,hmda,VA,4,no_interaction,no_interaction,utility_guard_plus_score_control,0.8589655545546444,0.8551544892238621,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,erm,utility_only,0.8723677784263767,0.8699790581309059,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,blind,utility_only,0.871025705488511,0.8696361332177358,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,reweight,utility_only,0.861210094414167,0.8613603102195997,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,adv,utility_only,0.8718008001267303,0.8709329895914075,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8670857181458769,0.865755751127061,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8596408574950775,0.8584360443550527,0.84,True
hmda_race,hmda,VA,5,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8502124429461373,0.8489781875511373,0.84,True
hmda_race,hmda,VA,5,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8573682700842563,0.8561310346103318,0.84,True
hmda_race,hmda,VA,5,no_interaction,no_interaction,utility_guard_plus_score_control,0.8625274591745828,0.8620742685613548,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,erm,utility_only,0.876668071906769,0.8667713275756904,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,blind,utility_only,0.8753374111537492,0.8655270465296749,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,reweight,utility_only,0.86414994156688,0.8543341680342531,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,adv,utility_only,0.8751807931534983,0.8666438999993127,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8723315487257832,0.8622978514530464,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8690371630305274,0.8581560060944633,0.84,True
hmda_race,hmda,VA,6,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8528127422925291,0.8437709389923791,0.84,True
hmda_race,hmda,VA,6,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8702160986721282,0.8597797520985783,0.84,True
hmda_race,hmda,VA,6,no_interaction,no_interaction,utility_guard_plus_score_control,0.8716587309537469,0.8623513583493893,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,erm,utility_only,0.8721416941608446,0.8674764930366662,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,blind,utility_only,0.8693941571290109,0.8671640023571583,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,reweight,utility_only,0.8481002115386272,0.8456925704216849,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,adv,utility_only,0.8677369939953412,0.8652517263377286,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,score_only,utility_guard_plus_score_control,0.8617986396930787,0.8597633093346375,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,repair_main0,utility_guard_plus_mechanism,0.8630359847645828,0.8597855875370902,0.84,True
hmda_race,hmda,VA,7,main0_with_baselines,wrong_spec,utility_guard_plus_wrong_spec,0.8483317627190554,0.8442722126428259,0.84,True
hmda_race,hmda,VA,7,repair_main05,repair_main05,utility_guard_plus_mechanism,0.860604458192561,0.8583680834081139,0.84,True
hmda_race,hmda,VA,7,no_interaction,no_interaction,utility_guard_plus_score_control,0.8599022033616899,0.8581236113379807,0.84,True
hmda_race,hmda,VA,8,main0_with_baselines,erm,utility_only,0.8711427202461015,0.8671666753314087,0.84,True
hmda_race,hmda,VA,8,main0_with_baselines,blind,utility_only,0.8701598327284406,0.8660941911841065,0.84,True
hmda_race,hmda,VA,8,main0_with_baselines,reweight,utility_only,0.8628459935267718,0.8594720563709614,0.84,True
hmda_race,hmda,VA,8,main0_with_baselines,adv,utility_only,0.8625733448136116,0.8585800043924936,0.84,True
